OrderID,Date,Customer,Product,Category,Quantity,Price
1867,30-01-2023,Rahul Mehta,Laptop,Electronics,2,45999
1868,19-09-2023,Anjali Sharma,Headphones,Electronics,5,1299
1869,29-03-2023,Priya Singh,Printer,Electronics,5,8999
1870,30-09-2023,Pooja Sharma,Notebook,Stationery,5,99
1871,03-07-2023,Rohit Gupta,Laptop,Electronics,5,45999
1872,02-09-2023,Anjali Sharma,Notebook,Stationery,4,99
1873,30-12-2023,Vikas Patel,Pen,Stationery,5,20
1874,21-12-2023,Priya Singh,Chair,Furniture,3,1999
1875,26-10-2023,Pooja Sharma,Chair,Furniture,4,1999
1876,14-05-2023,Rahul Mehta,Chair,Furniture,3,1999
1877,16-11-2023,Rahul Mehta,Pen,Stationery,4,20
1878,28-08-2023,Anjali Sharma,Desk,Furniture,2,3499
1879,31-03-2023,Sneha Jain,Mouse,Electronics,1,499
1880,21-08-2023,Amit Sharma,Mouse,Electronics,5,499
1881,10-03-2023,Amit Sharma,Pen,Stationery,4,20
1882,11-12-2023,Amit Sharma,Mouse,Electronics,1,499
1883,28-08-2023,Neha Verma,Pen,Stationery,4,20
1884,05-05-2023,Neha Verma,Printer,Electronics,3,8999
1885,19-06-2023,Rohit Gupta,Smartphone,Electronics,4,15999
1886,11-12-2023,Vikas Patel,Pen,Stationery,1,20
1887,07-05-2023,Rohit Gupta,Smartphone,Electronics,2,15999
1888,15-05-2023,Priya Singh,Laptop,Electronics,1,45999
1889,04-04-2023,Sneha Jain,Chair,Furniture,1,1999
1890,29-03-2023,Sneha Jain,Notebook,Stationery,2,99
1891,03-11-2023,Anjali Sharma,Printer,Electronics,3,8999
1892,12-03-2023,Rahul Mehta,Pen,Stationery,1,20
1893,01-10-2023,Vikas Patel,Marker,Stationery,4,35
1894,22-10-2023,Rahul Mehta,Pen,Stationery,5,20
1895,08-05-2023,Vikas Patel,Printer,Electronics,4,8999
1896,11-07-2023,Anjali Sharma,Notebook,Stationery,4,99
1897,26-03-2023,Karan Singh,Desk,Furniture,1,3499
1898,07-08-2023,Rahul Mehta,Pen,Stationery,4,20
1899,18-07-2023,Amit Sharma,Chair,Furniture,1,1999
1900,27-08-2023,Karan Singh,Desk,Furniture,3,3499
1901,04-10-2023,Rahul Mehta,Chair,Furniture,4,1999
1902,08-11-2023,Pooja Sharma,Marker,Stationery,5,35
1903,08-07-2023,Priya Singh,Chair,Furniture,5,1999
1904,08-12-2023,Pooja Sharma,Printer,Electronics,4,8999
1905,20-04-2023,Rohit Gupta,Chair,Furniture,1,1999
1906,09-02-2023,Priya Singh,Laptop,Electronics,5,45999
1907,17-08-2023,Sneha Jain,Notebook,Stationery,3,99
1908,09-07-2023,Priya Singh,Headphones,Electronics,2,1299
1909,26-04-2023,Rohit Gupta,Chair,Furniture,3,1999
1910,06-06-2023,Rohit Gupta,Smartphone,Electronics,1,15999
1911,08-03-2023,Anjali Sharma,Smartphone,Electronics,1,15999
1912,12-06-2023,Amit Sharma,Marker,Stationery,2,35
1913,26-12-2023,Pooja Sharma,Pen,Stationery,2,20
1914,04-11-2023,Priya Singh,Printer,Electronics,1,8999
1915,25-04-2023,Rahul Mehta,Marker,Stationery,5,35
1916,18-10-2023,Rohit Gupta,Desk,Furniture,1,3499
1917,11-03-2023,Priya Singh,Desk,Furniture,1,3499
1918,26-09-2023,Karan Singh,Smartphone,Electronics,5,15999
1919,04-03-2023,Anjali Sharma,Smartphone,Electronics,1,15999
1920,03-03-2023,Sneha Jain,Mouse,Electronics,2,499
1921,22-12-2023,Vikas Patel,Pen,Stationery,1,20
1922,13-04-2023,Anjali Sharma,Pen,Stationery,4,20
1923,15-05-2023,Rohit Gupta,Mouse,Electronics,1,499
1924,04-09-2023,Rohit Gupta,Marker,Stationery,4,35
1925,14-06-2023,Neha Verma,Marker,Stationery,1,35
1926,08-01-2023,Karan Singh,Pen,Stationery,5,20
1927,10-01-2023,Rohit Gupta,Chair,Furniture,1,1999
1928,15-10-2023,Amit Sharma,Laptop,Electronics,4,45999
1929,02-12-2023,Amit Sharma,Chair,Furniture,2,1999
1930,01-02-2023,Amit Sharma,Pen,Stationery,4,20
1931,03-04-2023,Sneha Jain,Marker,Stationery,3,35
1932,22-03-2023,Rahul Mehta,Desk,Furniture,1,3499
1933,25-06-2023,Pooja Sharma,Marker,Stationery,5,35
1934,09-05-2023,Amit Sharma,Notebook,Stationery,3,99
1935,26-04-2023,Neha Verma,Notebook,Stationery,2,99
1936,10-08-2023,Neha Verma,Mouse,Electronics,5,499
1937,25-09-2023,Karan Singh,Smartphone,Electronics,4,15999
1938,26-08-2023,Rohit Gupta,Pen,Stationery,2,20
1939,19-11-2023,Sneha Jain,Desk,Furniture,4,3499
1940,09-07-2023,Anjali Sharma,Laptop,Electronics,3,45999
1941,09-06-2023,Amit Sharma,Smartphone,Electronics,5,15999
1942,23-10-2023,Priya Singh,Headphones,Electronics,3,1299
1943,26-06-2023,Amit Sharma,Smartphone,Electronics,4,15999
1944,21-09-2023,Pooja Sharma,Laptop,Electronics,4,45999
1945,26-03-2023,Neha Verma,Headphones,Electronics,1,1299
1946,25-10-2023,Rahul Mehta,Mouse,Electronics,2,499
1947,08-02-2023,Vikas Patel,Laptop,Electronics,5,45999
1948,27-02-2023,Rohit Gupta,Smartphone,Electronics,5,15999
1949,04-05-2023,Neha Verma,Marker,Stationery,3,35
1950,12-10-2023,Amit Sharma,Notebook,Stationery,3,99
1951,10-06-2023,Rahul Mehta,Marker,Stationery,2,35
1952,26-11-2023,Pooja Sharma,Smartphone,Electronics,2,15999
1953,30-03-2023,Karan Singh,Printer,Electronics,5,8999
1954,20-05-2023,Vikas Patel,Chair,Furniture,1,1999
1955,15-06-2023,Pooja Sharma,Pen,Stationery,1,20
1956,20-08-2023,Pooja Sharma,Mouse,Electronics,3,499
1957,12-06-2023,Vikas Patel,Marker,Stationery,5,35
1958,19-11-2023,Vikas Patel,Notebook,Stationery,3,99
1959,20-07-2023,Pooja Sharma,Notebook,Stationery,4,99
1960,09-04-2023,Sneha Jain,Mouse,Electronics,4,499
1961,31-10-2023,Rahul Mehta,Smartphone,Electronics,4,15999
1962,03-01-2023,Amit Sharma,Mouse,Electronics,1,499
1963,25-08-2023,Rahul Mehta,Pen,Stationery,4,20
1964,18-12-2023,Rahul Mehta,Printer,Electronics,2,8999
1965,11-03-2023,Anjali Sharma,Marker,Stationery,3,35
1966,01-07-2023,Amit Sharma,Notebook,Stationery,3,99
1967,21-07-2023,Karan Singh,Printer,Electronics,2,8999
1968,13-01-2023,Rahul Mehta,Desk,Furniture,1,3499
1969,29-12-2023,Priya Singh,Smartphone,Electronics,3,15999
1970,31-08-2023,Priya Singh,Laptop,Electronics,5,45999
1971,16-09-2023,Amit Sharma,Desk,Furniture,2,3499
1972,12-01-2023,Rohit Gupta,Desk,Furniture,1,3499
1973,25-03-2023,Sneha Jain,Printer,Electronics,2,8999
1974,02-05-2023,Rohit Gupta,Notebook,Stationery,4,99
1975,27-07-2023,Sneha Jain,Laptop,Electronics,3,45999
1976,13-07-2023,Amit Sharma,Notebook,Stationery,5,99
1977,30-03-2023,Sneha Jain,Desk,Furniture,4,3499
1978,26-12-2023,Vikas Patel,Pen,Stationery,1,20
1979,22-12-2023,Rohit Gupta,Printer,Electronics,1,8999
1980,18-07-2023,Vikas Patel,Mouse,Electronics,2,499
1981,25-04-2023,Rahul Mehta,Printer,Electronics,1,8999
1982,20-10-2023,Amit Sharma,Marker,Stationery,4,35
1983,24-02-2023,Karan Singh,Chair,Furniture,2,1999
1984,12-11-2023,Anjali Sharma,Headphones,Electronics,1,1299
1985,27-08-2023,Karan Singh,Pen,Stationery,5,20
1986,18-04-2023,Priya Singh,Mouse,Electronics,5,499
1987,16-09-2023,Amit Sharma,Smartphone,Electronics,5,15999
1988,21-05-2023,Priya Singh,Notebook,Stationery,5,99
1989,13-12-2023,Sneha Jain,Notebook,Stationery,5,99
1990,19-03-2023,Rahul Mehta,Marker,Stationery,1,35
1991,23-09-2023,Rohit Gupta,Printer,Electronics,5,8999
1992,10-05-2023,Sneha Jain,Headphones,Electronics,1,1299
1993,07-12-2023,Rohit Gupta,Notebook,Stationery,5,99
1994,03-12-2023,Rohit Gupta,Pen,Stationery,4,20
1995,28-04-2023,Amit Sharma,Marker,Stationery,2,35
1996,19-01-2023,Priya Singh,Headphones,Electronics,4,1299
1997,10-03-2023,Rohit Gupta,Smartphone,Electronics,3,15999
1998,12-10-2023,Amit Sharma,Printer,Electronics,2,8999
1999,20-09-2023,Rahul Mehta,Marker,Stationery,4,35
2000,14-08-2023,Karan Singh,Headphones,Electronics,2,1299
